date,device,failure,metric1,metric2,metric3,metric4
1/1/2015,W1F1DN0Y,0,58412944,0,0,0
1/1/2015,W1F1DN3S,0,108602968,0,0,0
1/1/2015,W1F1DNYH,0,55085232,0,0,0
1/1/2015,W1F1DPSA,0,36396096,0,0,0
1/1/2015,W1F1DQ6A,0,153756064,0,0,0
1/1/2015,W1F1DQJD,0,98357784,0,0,0
1/1/2015,W1F1DQN8,0,86045688,0,0,0
1/1/2015,W1F1DQQT,0,212573176,0,18,0
1/1/2015,W1F1DQR9,0,103119744,0,0,0
1/1/2015,W1F1DX8D,0,161226448,0,0,0
1/1/2015,W1F1FHEK,0,45332328,0,0,0
1/1/2015,W1F1FZ8B,0,104063536,0,0,0
1/1/2015,W1F1GLFN,0,225937872,0,0,0
1/1/2015,W1F1GMWX,0,55415160,0,0,0
1/1/2015,W1F1MRP9,0,186653312,0,0,0
1/1/2015,W1F1MTM2,0,111450872,0,0,0
1/1/2015,W1F1N4CT,0,36314712,0,0,0
1/1/2015,W1F1N6V6,0,100552400,0,0,0
1/1/2015,W1F1NS0C,0,71554416,0,0,0
1/1/2015,W1F1NSHB,0,87626592,0,0,0
1/1/2015,W1F1NTWG,0,129229392,0,0,0
1/1/2015,W1F1Q5EF,0,62998904,0,0,0
1/1/2015,W1F1ZVME,0,112391808,0,0,0
1/1/2015,Z1F02KDL,0,12817320,0,0,0
1/1/2015,Z1F02MRX,0,85541776,0,0,0
1/1/2015,Z1F02NBQ,0,93724808,0,0,0
1/1/2015,Z1F04CA7,0,79137144,0,0,0
1/1/2015,Z1F04GCH,0,155095880,0,0,0
1/1/2015,Z1F06WA0,0,173048840,0,0,12
1/1/2015,Z1F0AHAT,0,62221640,0,0,6
1/1/2015,Z1F0AM4J,0,175087384,0,0,0
1/1/2015,Z1F0B4XZ,0,209608016,0,70,0
1/1/2015,Z1F0BA45,0,130849392,0,0,0
1/1/2015,Z1F0BF9X,0,36820728,0,0,0
1/1/2015,Z1F0CBSH,0,241822488,80,0,0
1/1/2015,Z1F0CRT8,0,52728720,0,0,0
1/1/2015,Z1F0D8DV,0,19720208,0,0,0
1/1/2015,Z1F0DZAQ,0,230842048,344,0,0
1/1/2015,Z1F0E1CS,0,241311632,0,0,0
1/1/2015,Z1F0E2J2,0,217639288,0,0,0
1/1/2015,Z1F0E74T,0,175301872,0,0,0
1/1/2015,Z1F0EWVK,0,206889832,0,0,0
1/1/2015,Z1F0FAZJ,0,168700736,0,0,0
1/1/2015,Z1F0FSBY,0,193437680,1936,0,0
1/1/2015,Z1F0G55J,0,184326776,0,0,0
1/1/2015,Z1F0GB8A,0,142794400,0,0,0
1/1/2015,Z1F0GE1M,0,237174696,0,0,0
1/1/2015,Z1F0K451,0,97013528,0,0,0
1/1/2015,Z1F0KJDS,0,75105368,0,0,0
1/1/2015,Z1F0KKN4,0,239475080,0,0,0
1/1/2015,Z1F0KQWF,0,154685008,0,0,0
1/1/2015,Z1F0KSLS,0,214761152,0,0,0
1/1/2015,Z1F0KZ3H,0,182787440,0,0,0
1/1/2015,Z1F0L2VS,0,15570896,0,2,0
1/1/2015,Z1F0L3BL,0,210687392,0,0,0
1/1/2015,Z1F0L4J2,0,116522520,0,0,0
1/1/2015,Z1F0L4S8,0,50755064,0,0,0
1/1/2015,Z1F0L4T5,0,200997664,0,0,0
1/1/2015,Z1F0L4Y0,0,175841832,0,0,6
1/1/2015,Z1F0L55E,0,240650728,0,0,0
1/1/2015,Z1F0L613,0,156324192,0,0,0
1/1/2015,Z1F0L6BY,0,91951056,0,0,0
1/1/2015,Z1F0L6DJ,0,82919640,0,0,0
1/1/2015,Z1F0L78Z,0,241444520,0,0,0
1/1/2015,Z1F0L7M8,0,41415136,0,0,2
1/1/2015,Z1F0L7NS,0,192138568,0,0,0
1/1/2015,Z1F0L7NZ,0,59021320,0,0,0
1/1/2015,Z1F0L7PX,0,84600704,0,0,0
1/1/2015,Z1F0LB4J,0,44390728,0,0,0
1/1/2015,Z1F0LBBG,0,144918648,0,0,0
1/1/2015,Z1F0LBT6,0,178608536,0,0,0
1/1/2015,Z1F0LCDA,0,21664864,0,0,0
1/1/2015,Z1F0LH2M,0,189233400,0,0,0
1/1/2015,Z1F0LH7B,0,68256376,0,0,0
1/1/2015,Z1F0LH7E,0,119765312,0,0,0
1/1/2015,Z1F0LJTD,0,125246840,0,0,0
1/1/2015,Z1F0LKBP,0,53111032,0,0,0
1/1/2015,Z1F0LKEE,0,144500808,0,0,0
1/1/2015,Z1F0LKMJ,0,23078160,0,0,0
1/1/2015,Z1F0LKWC,0,200109832,0,0,0
1/1/2015,Z1F0LKX4,0,205911352,0,0,0
1/1/2015,Z1F0LL7D,0,90530088,0,0,0
1/1/2015,Z1F0LLED,0,10915992,0,0,0
1/1/2015,Z1F0LLFY,0,64250696,0,0,0
1/1/2015,Z1F0LLKC,0,227964472,0,1,0
1/1/2015,Z1F0LLKR,0,72252656,0,0,0
1/1/2015,Z1F0LLPJ,0,164621384,0,0,0
1/1/2015,Z1F0LLPS,0,229430488,0,0,0
1/1/2015,Z1F0LLWH,0,218162848,0,0,0
1/1/2015,Z1F0LM11,0,162699960,0,0,0
1/1/2015,Z1F0LM6T,0,88861112,0,0,0
1/1/2015,Z1F0LNQB,0,165523032,0,0,0
1/1/2015,Z1F0LQGS,0,242138400,0,0,0
1/1/2015,Z1F0LQMH,0,83655872,0,0,0
1/1/2015,Z1F0LR8G,0,13558472,0,0,0
1/1/2015,Z1F0LRLQ,0,51733320,0,0,0
1/1/2015,Z1F0LSHN,0,72835304,0,0,0
1/1/2015,Z1F0LSNM,0,86857440,232,0,0
1/1/2015,Z1F0LSNZ,0,127712264,0,318,0
1/1/2015,Z1F0LSPT,0,31278352,0,0,0
1/1/2015,Z1F0LSQ2,0,228548280,0,0,0
1/1/2015,Z1F0LSQ4,0,45847712,0,0,0
1/1/2015,Z1F0LSXW,0,218657328,0,0,0
1/1/2015,Z1F0LT0S,0,19616576,0,0,0
1/1/2015,Z1F0LT3Y,0,83926144,0,0,0
1/1/2015,Z1F0LT4K,0,194743168,0,0,0
1/1/2015,Z1F0LT6P,0,165726864,0,0,0
1/1/2015,Z1F0LT6Z,0,74320512,0,2,12
1/1/2015,Z1F0LTAV,0,73643784,24656,0,0
1/1/2015,Z1F0LV8X,0,18402920,0,0,0
1/1/2015,Z1F0LV93,0,49818320,0,0,0
1/1/2015,Z1F0LVEM,0,52936952,0,0,6
1/1/2015,Z1F0LVGY,0,121353416,0,0,0
1/1/2015,Z1F0LVL5,0,201877792,0,0,0
1/1/2015,Z1F0LVPW,0,209199760,0,1,0
1/1/2015,Z1F0M0TV,0,241968088,0,0,6
1/1/2015,Z1F0M0XP,0,235764256,0,0,0
1/1/2015,Z1F0M7QD,0,63024544,0,0,0
1/1/2015,Z1F0MA1S,0,140549984,0,0,0
1/1/2015,Z1F0MBGF,0,140213032,0,0,0
1/1/2015,Z1F0MCCA,0,57423632,0,0,0
1/1/2015,Z1F0MM43,0,100514408,0,0,0
1/1/2015,Z1F0MP8Q,0,42787072,0,0,1
1/1/2015,Z1F0MQJ2,0,186455264,0,0,0
1/1/2015,Z1F0MR6M,0,52538072,0,0,0
1/1/2015,Z1F0MRPJ,0,226282984,0,0,0
1/1/2015,Z1F0MSSJ,0,67657368,0,0,0
1/1/2015,Z1F0MTFT,0,81360440,0,0,0
1/1/2015,Z1F0MWE7,0,203936664,0,0,0
1/1/2015,Z1F0MXFY,0,233764856,0,0,0
1/1/2015,Z1F0MYCF,0,193948096,0,0,0
1/1/2015,Z1F0MYEL,0,47337144,0,3,0
1/1/2015,Z1F0N11J,0,37264904,0,0,0
1/1/2015,Z1F0N2WV,0,107582704,0,0,0
1/1/2015,Z1F0N5AD,0,175324368,0,0,0
1/1/2015,Z1F0N7VR,0,168581112,0,0,0
1/1/2015,Z1F0N8QM,0,194695064,0,0,3
1/1/2015,Z1F0NVZA,0,89934064,0,0,0
1/1/2015,Z1F0P16F,0,65714640,728,0,0
1/1/2015,Z1F0P5D9,0,146889912,0,0,0
1/1/2015,Z1F0PSHD,0,223134568,0,0,0
1/1/2015,Z1F0Q8RT,0,51898288,0,0,4
1/1/2015,Z1F0Q9H0,0,100423552,0,0,0
1/1/2015,Z1F0QGSE,0,30351120,0,0,0
1/1/2015,Z1F0QGWP,0,26974144,0,0,0
1/1/2015,Z1F0QH0C,0,129489160,0,1,0
1/1/2015,Z1F0QH7R,0,161697120,0,0,0
1/1/2015,Z1F0QHG2,0,203136104,0,0,0
1/1/2015,Z1F0QK05,0,113907728,0,0,0
1/1/2015,Z1F0QK7Z,0,94396464,0,0,0
1/1/2015,Z1F0QKA2,0,25247272,0,0,0
1/1/2015,Z1F0QKEW,0,150456312,0,0,1
1/1/2015,Z1F0QKGH,0,109574640,0,0,0
1/1/2015,Z1F0QKMV,0,57460824,0,0,0
1/1/2015,Z1F0QL3N,0,200702864,0,0,0
1/1/2015,Z1F0QLC1,0,71350416,0,0,0
1/1/2015,Z1F0QLC7,0,85587128,0,0,0
1/1/2015,Z1F0QQ5F,0,97186960,0,0,0
1/1/2015,Z1F0QSB1,0,211104536,0,0,0
1/1/2015,Z1F0QZJB,0,213439504,0,0,6
1/1/2015,Z1F0R8FZ,0,223027032,0,0,0
1/1/2015,Z1F0R8QZ,0,152656704,0,15,0
1/1/2015,Z1F0R9TM,0,138448904,0,0,0
1/1/2015,Z1F0RGNJ,0,104053800,0,8,6
1/1/2015,Z1F0RGQV,0,218999720,0,0,0
1/1/2015,Z1F0RL5B,0,50388816,0,0,0
1/1/2015,Z1F0VJ8V,0,130810184,0,0,0
1/1/2015,Z1F0VNSW,0,5550872,0,0,0
1/1/2015,Z1F0W23J,0,236674632,0,0,0
1/1/2015,Z1F0WPTF,0,189138768,0,0,0
1/1/2015,Z1F0WVLC,0,207045976,0,0,2
1/1/2015,Z1F0ZCPW,0,243667312,0,0,0
1/1/2015,Z1F118C9,0,211084160,0,36,0
1/1/2015,Z1F11B2R,0,53990024,0,0,0
1/1/2015,Z1F11BHF,0,123000064,0,0,2
1/1/2015,Z1F11RAE,0,150627824,0,0,0
1/1/2015,Z1F11SL0,0,183231424,0,0,0
1/1/2015,Z1F11SYE,0,60790408,0,0,2
1/1/2015,Z1F130LH,0,98183304,56,0,0
1/1/2015,Z1F1473X,0,228012976,0,0,0
1/1/2015,Z1F1479Y,0,111179192,0,0,0
1/1/2015,Z1F147WQ,0,185327416,0,0,0
1/1/2015,Z1F148T1,0,158452880,0,0,0
1/1/2015,Z1F14BGY,0,46639464,0,0,0
1/1/2015,Z1F14F5V,0,10058824,0,0,0
1/1/2015,Z1F14Z4F,0,115139728,0,0,3
1/1/2015,Z1F151C1,0,131699048,0,0,0
1/1/2015,Z1F156MQ,0,180580088,240,1,0
1/1/2015,Z1F15HYM,0,202222520,0,0,0
1/1/2015,Z1F15VY4,0,100144136,0,1,0
1/1/2015,Z1F161QC,0,215856664,0,1,0
1/1/2015,Z1F1632F,0,211231464,0,1,0
1/1/2015,Z1F1652D,0,56856720,0,0,0
1/1/2015,Z1F1653X,0,154007624,0,0,0
1/1/2015,Z1F16BR1,0,57537584,0,0,0
1/1/2015,Z1F16G31,0,508584,0,0,0
1/1/2015,Z1F16LDN,0,134141520,0,0,0
1/1/2015,Z1F17XPD,0,11659192,0,1,0
1/1/2015,Z1F17YTD,0,199970344,0,1,0
1/1/2015,Z1F17Z3N,0,72710808,0,1,0
1/1/2015,Z1F17ZCN,0,165848616,0,1,10
1/1/2015,Z1F18YB3,0,201215312,0,0,0
1/1/2015,Z1F18YST,0,48070360,0,0,0
1/1/2015,Z1F1901P,0,14345648,0,0,0
1/1/2015,Z1F19ENW,0,113747592,0,0,0
1/1/2015,Z1F19KMH,0,126100600,0,0,0
1/1/2015,Z1F19QH0,0,73692296,0,0,0
1/1/2015,Z1F19QM3,0,201970392,0,0,1
1/1/2015,Z1F19TP2,0,79036376,0,0,0
1/1/2015,Z1F19TVX,0,21358480,0,0,0
1/1/2015,Z1F19VF5,0,185821440,0,0,0
1/1/2015,Z1F1A0CJ,0,185715344,0,0,0
1/1/2015,Z1F1A0LM,0,242992744,0,0,0
1/1/2015,Z1F1A0RP,0,221809096,0,0,0
1/1/2015,Z1F1A1HH,0,218793488,0,0,0
1/1/2015,Z1F1A7MG,0,61316616,168,0,11
1/1/2015,Z1F1A83K,0,36209336,0,0,0
1/1/2015,Z1F1AD0M,0,142624376,0,0,1
1/1/2015,Z1F1AF54,0,169111864,0,0,0
1/1/2015,Z1F1AFF2,0,25012752,112,0,0
1/1/2015,Z1F1AFT5,0,41973904,0,0,0
1/1/2015,Z1F1AG5N,0,193717560,0,0,4
1/1/2015,Z1F1AGLA,0,53282672,0,0,0
1/1/2015,Z1F1AGN5,0,152369448,0,0,0
1/1/2015,Z1F1AGW1,0,171637640,0,0,0
1/1/2015,Z1F1B6H4,0,117632152,0,0,0
1/1/2015,Z1F1B6NP,0,190108232,0,0,0
1/1/2015,Z1F1B799,0,130554640,0,0,0
1/1/2015,Z1F1CZ35,0,52000488,0,0,0
1/1/2015,Z1F1FCH5,0,63559568,0,0,6
1/1/2015,Z1F1FZ9J,0,207996472,0,0,0
1/1/2015,Z1F1HEQR,0,26513208,0,0,0
1/1/2015,Z1F1HSWK,0,88886208,0,0,0
1/1/2015,Z1F1Q9BD,0,130742600,0,0,0
1/1/2015,Z1F1R76A,0,218656456,0,0,0
1/1/2015,Z1F1RE71,0,44407312,0,1,0
1/1/2015,Z1F1RJFA,0,243890056,1208,1,0
1/1/2015,Z1F1VMZB,0,45340272,0,0,0
1/1/2015,Z1F1VQFY,0,16736808,0,0,0
1/2/2015,S1F01085,0,1650864,56,0,52
1/2/2015,S1F0166B,0,191946112,0,3,0
1/2/2015,S1F01E6Y,0,192723440,0,0,0
1/2/2015,S1F01JE0,0,109398680,0,0,0
1/2/2015,S1F01R2B,0,200864456,0,0,0
1/2/2015,S1F01TD5,0,116964088,0,0,41
1/2/2015,S1F01XDJ,0,2211760,0,0,0
1/2/2015,S1F023H2,0,161679800,0,0,1
1/2/2015,S1F02A0J,0,63705712,0,1,0
1/2/2015,S1F02DZ2,0,75736784,0,323,9
1/2/2015,S1F02EVN,0,207699208,0,0,0
1/2/2015,S1F02L38,0,370600,0,0,0
1/2/2015,S1F02MGA,0,143057976,0,266,1
1/2/2015,S1F02P76,0,137391624,1536,0,175
1/2/2015,S1F02VAX,0,111341488,168,2,521
1/2/2015,S1F02WFT,0,81025064,5160,14,1074
1/2/2015,S1F0318A,0,133534160,0,0,0
1/2/2015,S1F0322R,0,141021008,0,0,0
1/2/2015,S1F0330P,0,140945136,0,0,12
1/2/2015,S1F035SJ,0,13684376,0,0,0
1/2/2015,S1F0377V,0,192306528,0,0,23
1/2/2015,S1F039FE,0,32129064,0,0,6
1/2/2015,S1F03RV3,0,194483448,0,0,0
1/2/2015,S1F03YZM,0,75670840,0,0,0
1/2/2015,S1F044ET,0,181377384,0,0,0
1/2/2015,S1F049RX,0,3232336,0,0,4
1/2/2015,S1F04DH8,0,174740664,0,9,0
1/2/2015,S1F04KSC,0,209131472,392,24929,529
1/2/2015,S1F04MVQ,0,204644368,1984,0,46
1/2/2015,S1F04R7Y,0,212258728,0,0,0
1/2/2015,S1F04TS4,0,90161432,0,0,8
1/2/2015,S1F04Y6C,0,183713560,0,0,7
1/2/2015,S1F059G0,0,99204576,0,14,0
1/2/2015,S1F05AFP,0,167936512,0,0,2
1/2/2015,S1F05B1Q,0,10480624,0,0,7
1/2/2015,S1F05NAJ,0,149842384,392,0,0
1/2/2015,S1F05P51,0,204265168,496,0,0
1/2/2015,S1F05P5Z,0,234050816,928,0,3
1/2/2015,S1F06E04,0,123244632,1952,0,12
1/2/2015,S1F06F7K,0,137966392,128,0,0
1/2/2015,S1F06R6W,0,215897688,0,0,0
1/2/2015,S1F06ZX2,0,137490856,0,0,0
1/2/2015,S1F08R94,0,208560904,0,1,0
1/2/2015,S1F08S38,0,55397624,744,3,2
1/2/2015,S1F09DZQ,0,34614880,136,0,2
1/2/2015,S1F09MAK,0,31592888,7944,0,7
1/2/2015,S1F09MSM,0,169532376,360,0,0
1/2/2015,S1F0A1PX,0,53546712,0,0,0
1/2/2015,S1F0A1VP,0,233690384,8,1,8
1/2/2015,S1F0AADQ,0,226442760,0,0,0
1/2/2015,S1F0AEFT,0,223677472,0,0,0
1/2/2015,S1F0B3XA,0,153270168,464,0,3
1/2/2015,S1F0B5QJ,0,212279632,21528,0,331
1/2/2015,S1F0BN0S,0,187018824,1392,0,0
1/2/2015,S1F0BQZK,0,41828192,128,3,6
1/2/2015,S1F0BVK1,0,153889664,0,0,0
1/2/2015,S1F0BWZ3,0,169635312,0,0,0
1/2/2015,S1F0C95J,0,166867040,0,0,0
1/2/2015,S1F0CE60,0,138121792,0,0,0
1/2/2015,S1F0CSBR,0,138705824,352,0,1
1/2/2015,S1F0CSRZ,0,30477736,7800,382,7
1/2/2015,S1F0CT09,0,81975752,104,0,0
1/2/2015,S1F0CT4F,0,19660080,0,0,0
1/2/2015,S1F0CTDN,0,72104024,528,0,4
1/2/2015,S1F0CTDY,0,56611416,192,0,0
1/2/2015,S1F0CTRL,0,86780400,800,0,0
1/2/2015,S1F0CVDS,0,50207992,0,0,0
1/2/2015,S1F0CVRM,0,18995120,520,0,3
1/2/2015,S1F0CVWK,0,234895480,1912,0,6
1/2/2015,S1F0CVY5,0,168688656,1248,1326,4
1/2/2015,S1F0CWHW,0,203159128,368,0,0
1/2/2015,S1F0CWKN,0,148392096,0,0,0
1/2/2015,S1F0CWXJ,0,145813848,6336,0,1
1/2/2015,S1F0DKAN,0,2560888,0,0,0
1/2/2015,S1F0DSTY,0,28803248,0,0,0
1/2/2015,S1F0E9EP,0,126870472,0,0,0
1/2/2015,S1F0EEP2,0,153560480,0,0,0
1/2/2015,S1F0EGMT,0,103740336,0,0,0
1/2/2015,S1F0EGSH,0,56980536,0,0,0
1/2/2015,S1F0F4EB,0,14323816,0,0,0
1/2/2015,S1F0F4G4,0,233541936,0,0,0
1/2/2015,S1F0FGBQ,0,41566632,0,0,0
1/2/2015,S1F0FP0C,0,189812584,0,0,0
1/2/2015,S1F0FVBE,0,240351224,0,0,0
1/2/2015,S1F0FW8K,0,171756216,0,0,0
1/2/2015,S1F0FZ8F,0,150651880,0,0,0
1/2/2015,S1F0G0XX,0,219593000,0,0,0
1/2/2015,S1F0G9ZF,0,21096752,0,0,0
1/2/2015,S1F0GCED,0,11965112,0,0,0
1/2/2015,S1F0GG8X,0,56613192,1232,0,0
1/2/2015,S1F0GGJD,0,18689592,0,0,0
1/2/2015,S1F0GGPP,0,204747984,0,0,0
1/2/2015,S1F0GHJ1,0,64072520,0,0,0
1/2/2015,S1F0GJL9,0,75211128,0,0,0
1/2/2015,S1F0GJW3,0,137727352,0,0,0
1/2/2015,S1F0GKFX,0,128027960,0,0,0
1/2/2015,S1F0GKL6,0,11900096,0,0,0
1/2/2015,S1F0GPFZ,0,72397272,0,0,0
1/2/2015,S1F0GPXY,0,41727808,0,0,0
1/2/2015,S1F0GQCL,0,136415016,0,0,0
1/2/2015,S1F0GRB1,0,163454904,0,0,0
1/2/2015,S1F0GSD9,0,20571872,0,0,0
1/2/2015,S1F0GSHB,0,173750736,0,0,0
1/2/2015,S1F0GV0W,0,189457640,0,5,6
1/2/2015,S1F0H6JG,0,111038448,0,0,0
1/2/2015,S1F0H6JJ,0,169881384,0,0,0
1/2/2015,S1F0HWXJ,0,147390360,0,0,0
1/2/2015,S1F0J5JH,0,78445448,0,0,0
1/2/2015,S1F0JD7P,0,35649048,0,0,0
1/2/2015,S1F0JGJV,0,113670096,0,0,0
1/2/2015,S1F0JMRJ,0,130919328,0,0,0
1/2/2015,S1F0KY6R,0,150145224,0,0,0
1/2/2015,S1F0KYCR,0,198251016,0,0,0
1/2/2015,S1F0KZJJ,0,79431664,0,0,0
1/2/2015,S1F0L0DW,0,231456952,0,0,0
1/2/2015,S1F0L11K,0,224833016,0,0,0
1/2/2015,S1F0LBMG,0,232246664,0,0,0
1/2/2015,S1F0LBY2,0,152587680,0,0,0
1/2/2015,S1F0LC06,0,234164456,0,0,0
1/2/2015,S1F0LCKH,0,217681576,0,0,0
1/2/2015,S1F0LCQX,0,61030896,0,0,0
1/2/2015,S1F0LCS6,0,54787328,0,0,0
1/2/2015,S1F0LCSV,0,138034752,0,0,0
1/2/2015,S1F0LCTV,0,238613336,0,0,1
1/2/2015,S1F0LCVC,0,197826176,0,0,0
1/2/2015,S1F0LD15,0,163549216,0,0,0
1/2/2015,S1F0LD2C,0,188910528,0,0,0
1/2/2015,S1F0LD73,0,222414040,0,0,0
1/2/2015,S1F0LDB5,0,160937352,17408,0,1
1/2/2015,S1F0LDED,0,188938032,0,0,0
1/2/2015,S1F0LDKM,0,128264904,0,0,0
1/2/2015,S1F0LDLW,0,81766992,0,0,0
1/2/2015,S1F0LE2X,0,86724520,0,0,26
1/2/2015,S1F0LEBM,0,174772064,0,0,0
1/2/2015,S1F0LHH2,0,144426872,1056,0,6
1/2/2015,S1F0LL2X,0,234091648,0,1,14
1/2/2015,S1F0LLKM,0,123786616,0,0,0
1/2/2015,S1F0LQDQ,0,187281480,0,0,0
1/2/2015,S1F0LR01,0,4306960,0,0,8
1/2/2015,S1F0M2PQ,0,243639944,0,0,6
1/2/2015,S1F0MBV5,0,151110288,0,0,0
1/2/2015,S1F0P1K7,0,162864304,0,0,0
1/2/2015,S1F0P2B4,0,40283320,0,0,0
1/2/2015,S1F0P3G2,0,67760976,0,0,0
1/2/2015,S1F0PEVC,0,180010032,0,0,0
1/2/2015,S1F0PF59,0,52959936,0,0,0
1/2/2015,S1F0PF5Q,0,79105280,0,0,0
1/2/2015,S1F0PG6Z,0,95707528,0,0,20
1/2/2015,S1F0PGHQ,0,193594760,0,0,0
1/2/2015,S1F0PGZ6,0,149063208,0,0,0
1/2/2015,S1F0PJAJ,0,237680248,0,0,0
1/2/2015,S1F0PJJW,0,218453616,0,0,0
1/2/2015,S1F0PJZP,0,223320672,0,0,0
1/2/2015,S1F0PK2J,0,190548208,0,0,0
1/2/2015,S1F0PK70,0,34911152,0,0,0
1/2/2015,S1F0PL0R,0,103548056,0,0,0
1/2/2015,S1F0PL7D,0,142044024,0,0,0
1/2/2015,S1F0PLEL,0,3275592,0,0,0
1/2/2015,S1F0PXZL,0,123579976,0,0,0
1/2/2015,S1F0QF3R,0,106095704,0,0,0
1/2/2015,S1F0QWEQ,0,205841496,0,0,0
1/2/2015,S1F0QWGA,0,213133648,0,0,0
1/2/2015,S1F0QWGD,0,238280680,0,0,0
1/2/2015,S1F0QWPP,0,106540416,0,0,0
1/2/2015,S1F0QWV6,0,146904912,0,0,9
1/2/2015,S1F0QWWF,0,199548152,0,0,0
1/2/2015,S1F0QWYG,0,208402896,0,0,0
1/2/2015,S1F0QWZP,0,189724808,0,0,0
1/2/2015,S1F0QX41,0,143967520,0,0,0
1/2/2015,S1F0QX4C,0,186463344,0,0,0
1/2/2015,S1F0QXCB,0,233933000,0,0,6
1/2/2015,S1F0QXDD,0,123871896,0,0,0
1/2/2015,S1F0QXDQ,0,197452376,0,0,0
1/2/2015,S1F0QXM0,0,132992696,0,0,0
1/2/2015,S1F0QXNB,0,241786608,0,0,0
1/2/2015,S1F0QXRG,0,143415440,0,0,15
1/2/2015,S1F0QXTJ,0,182371376,0,0,0
1/2/2015,S1F0QXVD,0,58335528,0,0,0
1/2/2015,S1F0QXXH,0,52200448,0,0,0
1/2/2015,S1F0QXYA,0,100558480,0,2,0
1/2/2015,S1F0QXZS,0,154558640,0,0,13
1/2/2015,S1F0QY05,0,65052792,0,0,2
1/2/2015,S1F0QY0Q,0,16881264,0,0,0
1/2/2015,S1F0QY11,0,32796680,0,0,9
1/2/2015,S1F0QY1C,0,108401144,0,5,0
1/2/2015,S1F0QY71,0,117475144,0,0,0
1/2/2015,S1F0QY8S,0,83220592,0,0,0
1/2/2015,S1F0QYBJ,0,66143368,0,0,0
1/2/2015,S1F0QYJX,0,43129176,0,2,0
1/2/2015,S1F0QYLA,0,187156904,0,1,0
1/2/2015,S1F0QYMX,0,110387528,0,0,0
1/2/2015,S1F0QYND,0,78767184,1160,0,17
1/2/2015,S1F0QYPA,0,11055136,0,0,0
1/2/2015,S1F0QYRB,0,110330288,0,0,6
1/2/2015,S1F0QYRS,0,210554256,0,0,0
1/2/2015,S1F0QYX3,0,86258696,0,0,0
1/2/2015,S1F0QYX4,0,232670848,0,0,0
1/2/2015,S1F0QYYB,0,225794208,0,0,0
1/2/2015,S1F0QZ0P,0,53183008,0,0,1
1/2/2015,S1F0QZSF,0,122885680,0,0,0
1/2/2015,S1F0QZXV,0,171739904,0,0,0
1/2/2015,S1F0QZYJ,0,185189272,0,0,0
1/2/2015,S1F0R0JT,0,169618312,0,0,0
1/2/2015,S1F0R0PX,0,26176080,0,0,0
1/2/2015,S1F0R12B,0,135693536,0,0,0
1/2/2015,S1F0R12Y,0,80872920,0,0,0
1/2/2015,S1F0R15Y,0,127055904,0,0,0
1/2/2015,S1F0R1GK,0,80950920,0,0,0
1/2/2015,S1F0R20R,0,221659304,0,0,0
1/2/2015,S1F0R2CW,0,121788584,0,0,0
1/2/2015,S1F0R2KW,0,201156808,0,0,0
1/2/2015,S1F0R2RJ,0,198587304,0,0,0
1/2/2015,S1F0R2S6,0,203915632,0,0,0
1/2/2015,S1F0R2SV,0,45748232,0,0,0
1/2/2015,S1F0R2VP,0,108764968,0,0,0
1/2/2015,S1F0R2VR,0,92191168,0,0,0
1/2/2015,S1F0R37Q,0,110570568,0,0,0
1/2/2015,S1F0R3FB,0,137122536,0,0,12
1/2/2015,S1F0R3JV,0,200267680,0,0,0
1/2/2015,S1F0R3LG,0,231654936,0,0,0
1/2/2015,S1F0R3N9,0,80287024,0,0,6
1/2/2015,S1F0R4JP,0,37763416,0,0,0
1/2/2015,S1F0R4JY,0,93755904,0,0,0
1/2/2015,S1F0R4Q8,0,98792592,0,0,0
1/2/2015,S1F0R4YC,0,75276784,0,0,27
1/2/2015,S1F0RG6V,0,223642376,0,0,0
1/2/2015,S1F0RKT7,0,68678616,0,0,0
1/2/2015,S1F0RM77,0,139718248,0,0,0
1/2/2015,S1F0RQLR,0,182101840,0,0,0
1/2/2015,S1F0RR0C,0,27879976,0,0,0
1/2/2015,S1F0RR2E,0,156292400,0,0,0
1/2/2015,S1F0RR35,0,215517192,136,0,0
1/2/2015,S1F0RR5M,0,35457352,0,0,6
1/2/2015,S1F0RR69,0,73546600,0,0,6
1/2/2015,S1F0RR7L,0,207830296,0,0,0
1/2/2015,S1F0RRB1,0,13307628,64776,0,49
1/2/2015,S1F0RRDW,0,183099880,0,0,0
1/2/2015,S1F0RREN,0,70867496,0,0,0
1/2/2015,S1F0RRXY,0,220171672,0,0,0
1/2/2015,S1F0RS3B,0,233112656,0,0,0
1/2/2015,S1F0RS72,0,1210944,0,0,0
1/2/2015,S1F0RS81,0,135395304,0,0,0
1/2/2015,S1F0RSDT,0,209065056,0,0,0
1/2/2015,S1F0RSER,0,196852448,0,0,0
1/2/2015,S1F0RSFT,0,137174008,0,0,0
1/2/2015,S1F0RSG7,0,39609336,0,406,0
1/2/2015,S1F0RSML,0,1934224,0,0,0
1/2/2015,S1F0RSMR,0,206628136,0,0,0
1/2/2015,S1F0RSWJ,0,111660712,0,0,0
1/2/2015,S1F0RSXC,0,66130280,0,0,0
1/2/2015,S1F0RSZP,0,103184272,0,0,0
1/2/2015,S1F0RSZZ,0,121252960,0,0,0
1/2/2015,S1F0RTQV,0,187797144,0,0,0
1/2/2015,S1F0RV6Z,0,25236616,0,0,0
